Word,Fraction of words eliminated,N
boobs,0.840312480001464,190
hatch,0.840143771462166,195
curvy,0.840115966483865,210
scuff,0.839769276383173,203
array,0.839746484769934,195
flood,0.839731341555209,171
thump,0.839726614981584,196
radar,0.839685080824958,194
coypu,0.839587425341725,208
runny,0.839506172839506,189
bezel,0.839414412355362,171
shoos,0.839170574952231,200
hussy,0.839051626327245,188
winch,0.839026520006197,185
igloo,0.839006426958487,200
mucho,0.838993339601295,189
tabby,0.838938074945618,197
weedy,0.838829373548303,199
tepee,0.838762219621444,183
weepy,0.838755964062251,188
lotto,0.838654334710112,203
alway,0.838582000614923,187
pally,0.838288448105729,188
oddly,0.838208382241733,198
loopy,0.838202767645184,210
flock,0.838107279235259,183
wacky,0.83808151713004,170
mucus,0.837780817555439,192
tilth,0.837627080271598,178
humus,0.837439101052963,168
whoso,0.837229979102087,194
rutty,0.837062283753268,185
cheek,0.837058677872267,188
whang,0.837036183375423,208
chewy,0.836992245342303,202
naval,0.836982375836103,199
whish,0.836747552610276,212
rigid,0.836686795614547,170
egger,0.836573953447976,192
bedew,0.836476991352385,204
groom,0.836443276165833,203
mussy,0.836401451779526,190
beech,0.83630881262014,181
musks,0.836285336260391,188
primp,0.836214047188279,178
unban,0.835978620056045,166
snuff,0.83592595841137,202
gimpy,0.835751669315346,161
theft,0.835741078016088,202
dived,0.83572722063495,174
ionic,0.835548476171546,194
furor,0.835443467898686,179
coyly,0.835330901511203,175
assay,0.835291285361222,171
evoke,0.835267934688205,160
tippy,0.835192497577931,187
cuffs,0.83515815960776,181
ilium,0.835122636860893,196
going,0.834914528604564,204
lymph,0.834864015759651,173
hexed,0.834602418351394,196
umpty,0.834542976815315,194
poops,0.834526338695178,182
grook,0.834517749056572,182
cycad,0.834479462549237,173
unpin,0.834419787559689,159
outgo,0.834309184910212,178
hurry,0.834273702550591,197
caddy,0.834191342789571,182
kooks,0.834138726066135,161
punch,0.834123898219783,195
magna,0.834071077125454,178
pupil,0.834000666446881,196
picky,0.833964568459017,194
zombi,0.833866358772101,204
photo,0.83380311715382,176
chill,0.833697635064766,221
bozos,0.833409865217892,202
dumpy,0.833244497382068,175
fjord,0.83318623922021,173
bocci,0.832906470938245,188
bwana,0.832781954887219,175
hammy,0.832730022228229,187
deque,0.832664397458781,188
fenny,0.832656977178493,193
finch,0.832604232083128,195
bazar,0.832390909863662,188
potty,0.832305284304174,184
plumy,0.832135516183197,192
duchy,0.831832190984413,183
icily,0.831652350294453,186
blini,0.831610413728062,191
bimbo,0.831576492889563,184
whiny,0.831474366416735,193
busks,0.831274027846665,166
freer,0.831269911259489,182
mezzo,0.831264392723796,202
rhumb,0.831067154463682,194
thumb,0.831054335190604,208
molly,0.830884842870252,198
dicky,0.830878701905277,198
flunk,0.830851815831737,187
shush,0.830657678770974,187
khaki,0.830590464187177,172
skiff,0.830567315766261,217
ceded,0.830556059745536,178
witch,0.830508023949549,196
mahua,0.830307409171656,163
wedge,0.830154913125305,218
lucky,0.830099153902302,193
ended,0.830079034219213,200
bigly,0.830028731949986,183
mafia,0.829952876442143,155
gayly,0.8295545879298,177
fichu,0.829497572654717,194
clack,0.829471055213629,185
knoll,0.829422230985546,185
clump,0.829238938931488,196
golly,0.829200310155812,194
shish,0.829145852033537,191
hafta,0.82889530593071,181
abaft,0.828854684368672,201
huffs,0.828754136900741,189
munch,0.828726485735344,185
idyll,0.828677944195098,186
hilly,0.828571167366043,190
curry,0.828406940417032,209
ruddy,0.828303077353924,196
hokum,0.828199886323108,169
pussy,0.82819157137476,178
bebug,0.827952951131633,179
calla,0.827637297340991,202
quack,0.827224827745933,186
yawny,0.827160214114469,207
belle,0.827132615795693,162
tutus,0.827029259476899,188
jewel,0.82696799524116,179
wryly,0.826887024671926,193
cacao,0.826810106502089,166
bonny,0.826754614519624,190
pavan,0.826659332599926,180
teeth,0.82648913290678,194
bitty,0.826302279350743,180
plaza,0.826044199814719,192
toffy,0.825989521430754,203
jiffs,0.825529312894781,173
moody,0.825497359366395,188
ninja,0.825473096888054,181
gloom,0.825471406789802,180
thick,0.825375148352272,203
emcee,0.825361901269492,189
happy,0.825200750893099,166
gumbo,0.824907933797875,199
whirr,0.824873338808115,191
beefy,0.82459084445465,177
flung,0.824469235323103,196
cinch,0.824314766457746,181
nappy,0.824291545695923,168
broom,0.824220049656183,201
ninth,0.824011646959596,194
rooky,0.823970621861474,177
uncut,0.823924787215564,200
nutty,0.823902302510952,180
slyly,0.82325233405434,179
fungo,0.823155506340108,192
piing,0.823016323150197,181
booty,0.822938139179546,226
vacua,0.822865829195796,197
loggy,0.822853187964011,193
klutz,0.822589705779089,188
jenny,0.822452170029034,196
hying,0.822443236804883,175
worry,0.822432016111041,197
alkyl,0.821873709589679,167
fatwa,0.82186813363919,194
wonky,0.82174125813391,208
levee,0.821644332468013,218
polly,0.821441248407286,161
booze,0.821174222685426,188
pinky,0.820787529880809,168
truth,0.8206831404388,162
plumb,0.820565239333027,169
faddy,0.820282859310862,190
eject,0.82025476878767,179
chili,0.820248691535819,198
hulky,0.820142974951558,206
holly,0.820139908727714,198
tunny,0.820060266896254,184
bunch,0.820015384997147,175
folky,0.819982515939256,183
level,0.81995426158378,193
brook,0.819698654618582,194
maxim,0.819666016828773,197
crick,0.819509819834444,183
burry,0.819120790682614,199
hitch,0.819038384592584,201
gunky,0.818761803391985,188
rajah,0.818623967659925,198
fluky,0.818246477403891,169
furry,0.81818351326658,177
vouch,0.81818351326658,177
mungy,0.818181285899141,178
lobby,0.818140524578774,200
pagan,0.817739414009313,186
vying,0.817525065707606,183
vulva,0.817449387258812,196
buffs,0.81730594703468,178
brava,0.817169987675461,210
looky,0.817068713450293,192
gizmo,0.816986905857438,188
muffs,0.816926340771273,178
butch,0.816897988610407,186
jelly,0.816764530495372,194
quell,0.81657031145021,212
whack,0.816331123774516,186
verve,0.81614899556051,172
undid,0.816042085411548,175
ovoid,0.81598583199281,184
kiddo,0.815782507043274,187
cuppa,0.81564964391176,200
bromo,0.815044221094028,167
goody,0.814622416188987,192
uvula,0.814444657762176,190
flick,0.814340971966259,205
cabby,0.814247988266319,187
codon,0.813986768700914,197
comfy,0.813939598294194,187
jingo,0.81377346790839,179
swiss,0.813572392519761,182
ducky,0.813256548326897,195
hunky,0.813213581420061,170
lippy,0.812924352007209,182
polyp,0.812855846988207,198
wimpy,0.812668766876688,176
punky,0.812345256520938,201
crock,0.812133672383632,183
papal,0.811865476418046,199
exude,0.811566675197573,169
tommy,0.811092564364797,187
yolky,0.810804823829515,178
unbox,0.810591211405405,197
glyph,0.810332424810407,191
pizza,0.810205419690128,173
kazoo,0.81018661076634,176
nymph,0.810103733848738,189
cynic,0.810072171656762,193
goony,0.809645536431098,201
dippy,0.809332418390354,202
cliff,0.809316224168504,197
laxly,0.80909656277872,193
allay,0.808961430393236,199
jowly,0.808916376402182,190
forgo,0.808691239878461,203
dewed,0.808677462173463,187
rummy,0.808522066781577,195
humpf,0.808474333912018,181
daffy,0.808455792947715,200
kaiak,0.808379774975163,203
dweeb,0.808366920545756,177
onion,0.808327318511517,161
scuzz,0.808063353376517,193
conch,0.808019743429104,178
fungi,0.807907354787118,212
juror,0.807866751587439,180
witty,0.807440591257768,186
aback,0.807272174585878,176
humpy,0.807174623279504,209
tweet,0.807143200322271,188
doggy,0.807015780391824,197
dungy,0.806746672582839,202
pukka,0.806728932002513,195
unzip,0.806632607190897,199
cocoa,0.805890351344133,186
gypsy,0.805815716706805,185
gawky,0.80570224205083,187
bulgy,0.805578440819678,179
reeve,0.80543403177527,215
tight,0.805094487015569,183
fugue,0.804577579468473,192
moony,0.804161889873197,175
busby,0.803296428714079,187
gappy,0.803273530360554,175
macaw,0.803272225507589,178
pssst,0.803234881758855,224
plump,0.802663424237161,195
dully,0.802624122061329,198
tatty,0.801750186586038,182
wazoo,0.801617003805644,165
zingy,0.801514826405242,187
japan,0.801350418442655,195
thigh,0.801255966839134,183
fussy,0.800923513403971,168
livid,0.800240116890946,170
pigmy,0.800096418310562,187
clock,0.799899288174431,198
baggy,0.799844343146629,206
lowly,0.799430626261005,208
booth,0.799363163963829,166
kitty,0.799163415630325,185
click,0.797896362984564,188
guava,0.797444359820598,195
knack,0.797209608178863,168
filly,0.797193241160623,188
oomph,0.796923993151193,175
woody,0.796891132046381,178
billy,0.796794501640775,185
kinky,0.795746039194716,191
fifty,0.795741336273784,181
check,0.795539263545229,174
chunk,0.795254881525304,170
bulky,0.795024940052399,169
giddy,0.794989748282307,209
lolly,0.794770158637951,183
hooky,0.794711655376065,200
cubic,0.794448222699167,177
vroom,0.794347855838215,198
fifth,0.794226863869991,217
unfix,0.794085238483363,195
tubby,0.793876427116396,176
wooly,0.793839101496798,205
putty,0.793689981595227,183
manna,0.793402331922942,209
myrrh,0.793372664334102,168
cirri,0.792779000891778,209
funky,0.792733143283369,204
middy,0.792365091772334,192
gully,0.792245102688861,178
pudgy,0.792216063711634,198
ebbed,0.791926884996192,195
webby,0.791695831059281,169
mucky,0.791611845104255,181
llama,0.791528991181977,179
nobby,0.790454684566201,210
totty,0.790386541453697,188
mixup,0.790087780707896,198
momma,0.789968445584893,211
gutty,0.789906628853841,199
algal,0.789745564945511,184
mebbe,0.789725774196853,195
edged,0.789153765476481,158
unwon,0.78864326061089,187
bully,0.788554432025107,178
couch,0.788279816493539,197
icing,0.788118629994716,191
mumbo,0.787170365801349,196
punny,0.786828682868285,198
knock,0.786585370970353,207
mooch,0.78655698387176,187
gamba,0.786461356798348,193
klugy,0.786191119111911,176
bloom,0.785542683823037,195
nanny,0.785444179092831,187
hutch,0.785425991991912,195
nooky,0.785152229856391,173
chaff,0.785076979684385,186
egged,0.784787164223292,203
hubba,0.784469903893517,207
peppy,0.783849061597888,168
abaca,0.783366611804483,202
divvy,0.783329112093802,179
dodgy,0.782556161920414,182
civil,0.782425408532757,182
hoppy,0.782404584243418,188
gabby,0.782307858513706,205
jolly,0.782181874697167,190
hobby,0.78214038183391,202
axman,0.78179442004351,210
known,0.781729704785091,201
cocci,0.781213409042021,193
titty,0.780614903595624,179
boomy,0.779965165791118,185
biddy,0.779838145757896,195
pulpy,0.779565824557479,177
daddy,0.779212946675378,197
pampa,0.779073087089846,202
combo,0.778780421901841,180
hadda,0.778677896239125,185
tummy,0.778441766078136,186
pewee,0.77835766927928,196
hippy,0.778102648221782,203
hapax,0.777854260334234,215
klunk,0.777799713660213,227
djinn,0.777688243792286,205
dixit,0.777577473252303,185
tufty,0.777382813469318,196
buffa,0.777129827372759,173
ginny,0.777067950091931,212
tooth,0.776202515823847,189
piggy,0.775955006595964,185
gamma,0.775769543713375,190
chump,0.774435289757449,217
bumph,0.774248647275594,186
kicky,0.773984294981222,203
dowdy,0.773952501261601,211
folly,0.773121584604281,187
fudgy,0.773029934572404,201
byway,0.772884386458924,218
pappy,0.772774969094323,171
fully,0.7722862746801,192
madam,0.771889739581246,195
nimbi,0.771543729578743,211
hunch,0.771428695501131,200
cooky,0.770953501883763,174
wheee,0.770522656968944,188
funny,0.770017452873106,210
gooky,0.76933390244605,199
cocky,0.769273437957345,181
jumbo,0.769179117440416,201
affix,0.767738089598433,220
femme,0.767725143441663,189
bumpy,0.767527758098106,178
buxom,0.767369253372705,192
tutti,0.767239881882925,178
nippy,0.767208386541372,182
canna,0.767012342970215,171
bunny,0.766222244817549,205
pooch,0.766077144771405,196
quill,0.765160082637604,188
vexed,0.763810127142745,204
booky,0.762295289314316,206
doozy,0.762036866905431,173
magma,0.761899219577315,197
mammy,0.761898070351091,178
buddy,0.761318066372784,185
civvy,0.760998765411346,186
gruff,0.759416944725611,191
goofy,0.759370909157954,179
ajuga,0.75864069923476,182
mujik,0.757259354744338,190
frizz,0.757155486204311,179
bongo,0.757045463689989,177
quick,0.756842728807294,195
vigil,0.756210807361043,178
dizzy,0.755601875977072,190
huzza,0.755418699764715,165
tizzy,0.754367468910634,216
jammy,0.754348461161906,176
buffo,0.75399081439698,211
whump,0.753705986773259,164
motto,0.75314000816867,185
quaff,0.751889004689943,208
finny,0.75169964976914,172
nohow,0.751629152728515,186
boozy,0.751337304783111,176
cluck,0.748200061681786,196
kappa,0.748125276923978,187
peeve,0.748122807917554,193
biggy,0.747654374006563,199
wanna,0.746724616470606,188
hamza,0.746390374805471,196
abuzz,0.746349311150459,191
boggy,0.745678842530259,197
zappy,0.745472671567269,188
cutup,0.744407108587445,174
queue,0.744058800004849,172
nonny,0.742971710195106,177
whoop,0.741707597411477,188
goopy,0.741678211466845,164
cuppy,0.741414629554692,179
fixit,0.740509536574929,194
dummy,0.74050692385891,183
jaggy,0.739171124416417,196
guppy,0.737397950321346,180
chiff,0.736803172150247,174
huffy,0.73644218767042,172
which,0.734097404509982,161
chick,0.733620310519293,188
humph,0.732844426933066,205
gunny,0.732480059151427,187
finif,0.731744256625544,178
chuck,0.731389237995006,204
kayak,0.730823969282653,181
chock,0.730003702124597,198
mommy,0.72910093207123,182
muddy,0.729005356676021,198
twixt,0.728312669724501,202
quipu,0.727608095505513,206
jazzy,0.726707703665105,192
junky,0.726109905146149,163
jujus,0.725877192982456,208
foggy,0.725706116013567,182
biffy,0.724901878688022,173
minim,0.724749630135429,232
zippy,0.723234447504902,168
etext,0.721918164482924,181
doggo,0.721843901303773,206
bubba,0.721524614261088,186
ninny,0.720798107207981,219
whiff,0.719509168962009,168
woozy,0.717555374697731,178
injun,0.717119481117225,197
yucky,0.716709767385986,214
gonzo,0.716216841241893,169
infix,0.715239062865417,179
jumpy,0.714939163089241,189
puffy,0.713169199895585,179
papaw,0.711759792182649,178
diddy,0.711663647567765,189
cubby,0.711538881590649,167
gummy,0.711317731418321,178
hubby,0.705782465723887,174
bluff,0.700510032536034,171
flyby,0.699378682807553,195
muggy,0.696342158747541,177
pygmy,0.695534685047452,176
bobby,0.695469546954697,187
quiff,0.693553189905457,182
mimic,0.693515081905613,196
kooky,0.691996928224678,190
villi,0.690821986480075,193
jimmy,0.688326498553747,207
poppy,0.680794395228996,189
hooch,0.679188042643273,187
cooch,0.678871784760267,185
whooo,0.676589644307536,158
chuff,0.67519812018229,199
booby,0.674273158922397,191
yobbo,0.673511867505481,179
fluff,0.671234475421227,192
buggy,0.669462792651954,185
vivid,0.669111287860088,190
fizzy,0.668178106212621,221
mamma,0.663265444098775,167
oxbow,0.663252592959001,197
duddy,0.660459221167923,182
boffo,0.659733983266747,192
whizz,0.652068098654864,182
mummy,0.647825895215646,193
jiffy,0.646311719306469,169
pffft,0.644565253111372,185
civic,0.643656371327032,185
kudzu,0.6387604566692,157
puppy,0.63789103867942,186
ahhhh,0.637233322703831,201
fuzzy,0.633532612948976,182
buzzy,0.62019184374578,180
yummy,0.611766749430361,170
yukky,0.583015029663574,194
ohhhh,0.563773225308419,179
immix,0.544435940304557,192
gyppy,0.53279438896948,185
